add62, PC=0, Tile=7
icmp63, PC=1, Tile=6
br64, PC=2, Tile=2
phi1, PC=3, Tile=2
load13, PC=3, Tile=5
load25, PC=4, Tile=5
load36, PC=5, Tile=5
load49, PC=6, Tile=5
load59, PC=4, Tile=2
getelementptr2, PC=7, Tile=5
trunc6, PC=8, Tile=5
getelementptr9, PC=5, Tile=2
add16, PC=6, Tile=2
add19, PC=7, Tile=2
trunc29, PC=9, Tile=5
add39, PC=8, Tile=2
load3, PC=9, Tile=6
sitofp7, PC=10, Tile=6
getelementptr17, PC=7, Tile=10
getelementptr20, PC=11, Tile=6
add30, PC=12, Tile=6
getelementptr40, PC=9, Tile=1
getelementptr52, PC=7, Tile=1
getelementptr54, PC=10, Tile=10
getelementptr4, PC=10, Tile=7
load18, PC=8, Tile=10
load21, PC=12, Tile=7
sitofp31, PC=13, Tile=6
load41, PC=10, Tile=4
load46, PC=14, Tile=6
load53, PC=8, Tile=4
load55, PC=11, Tile=10
phi0, PC=13, Tile=1
load5, PC=11, Tile=1
load11, PC=11, Tile=7
getelementptr22, PC=13, Tile=7
load28, PC=11, Tile=3
load34, PC=15, Tile=7
getelementptr56, PC=16, Tile=7
fmul8, PC=12, Tile=4
load23, PC=16, Tile=10
fdiv32, PC=14, Tile=9
getelementptr42, PC=15, Tile=1
load47, PC=14, Tile=3
load57, PC=19, Tile=1
store10, PC=17, Tile=1
fmul12, PC=13, Tile=4
fdiv24, PC=19, Tile=10
store33, PC=15, Tile=9
fdiv35, PC=16, Tile=3
load43, PC=16, Tile=4
fdiv48, PC=15, Tile=3
fdiv58, PC=25, Tile=8
fsub14, PC=14, Tile=4
fsub26, PC=20, Tile=8
fsub37, PC=17, Tile=9
fmul44, PC=18, Tile=4
fsub50, PC=18, Tile=9
fsub60, PC=27, Tile=10
store15, PC=19, Tile=3
store27, PC=21, Tile=0
store38, PC=18, Tile=0
store45, PC=20, Tile=3
store51, PC=24, Tile=3
store61, PC=29, Tile=0
Achieved DynamicPlacement_II is 7
threshold is 1
